엔티티변경구분코드,주제영역명,Owner,엔티티명,테이블명,엔티티설명,속성변경구분코드,속성명,컬럼명,PK순서,속성설명,기본값,NNULL구분코드,인포타입,DataType,자릿수,소숫점자릿수
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_제타_2,PCSM_ZETA_2,,PCSM_제타_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_엡실론_1,PCSM_EPSILON_1,,PCSM_엡실론_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_엡실론_2,PCSM_EPSILON_2,,PCSM_엡실론_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_델타_1,PCSM_DELTA_1,,PCSM_델타_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_델타_2,PCSM_DELTA_2,,PCSM_델타_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_델타_3,PCSM_DELTA_3,,PCSM_델타_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_엡실론_3,PCSM_EPSILON_3,,PCSM_엡실론_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS,기지국 구성정보,C,PCSM_제타_3,PCSM_ZETA_3,,PCSM_제타_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,기지국 고유 아이디,C_UID,,기지국 고유 아이디,,NN,,VARCHAR2,10,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,교환기 아이디,MSC_ID,,교환기 아이디,,NN,,NUMBER,7,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,기지국 아이디,BTS_ID,,기지국 아이디,,NN,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,BSC 아이디,BSC_ID,,BSC 아이디,,NN,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,2,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,기지국명,BTS_NAME,,BTS명,,NNULL,,VARCHAR2,30,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,BASE 아이디,BASE_ID,,BASE 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,운영팀 아이디,OPTEAM_ID,,운영팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,지역 아이디,REGION_ID,,지역 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,파트 아이디,PART_ID,,파트 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,시설_코드,SISUL_CODE,,시설_코드,,NNULL,,CHAR,9,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,설치 일자,INSTALL_DATE,,설치 일자,,NNULL,,DATE,7,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,갱신일자,UPDATE_DATE,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,기지국 타입,BTS_TYPE,,기지국 타입,,NNULL,,NUMBER,1,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,기지국 유형,BTS_FORMAT,,기지국 유형,,NNULL,,NUMBER,2,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,서비스 타입,SERVICE_TYPE,,서비스 타입,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,카드 타입,CARD_TYPE,,카드 타입,,NNULL,,NUMBER,1,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,셀 타입,CELL_TYPE,,셀 타입,,NNULL,,CHAR,1,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,섹터 번호,SECTOR_NUM,,섹터 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,카드 번호,CARD_NUM,,카드 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PN_알파,PN_ALPHA,,PN_알파,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PN_베타,PN_BETA,,PN_베타,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PN_감마,PN_GAMMA,,PN_감마,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,종합 FA,TOT_FA,,종합 FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,TCE_FA,TCE_FA,,TCE_FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,비콘_FA,BEACON_FA,,비콘_FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,EVDO_FA,EVDO_FA,,EVDO_FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,카드 CEMA 번호,CARD_CEMA_NUM,,카드 CEMA 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,카드 CEDA 번호,CARD_CEDA_NUM,,카드 CEDA 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,종합 TCE,TOT_TCE,,종합 TCE,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,작업_TCE,WORK_TCE,,작업_TCE,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,비콘_TCE,BEACON_TCE,,비콘_TCE,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,포스트1,POST1,,포스트1,,NNULL,,CHAR,3,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,포스트2,POST2,,포스트2,,NNULL,,CHAR,3,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,도시명,CITY,,도시명,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,구,GU,,구,,NNULL,,VARCHAR2,30,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,동,DONG,,동,,NNULL,,VARCHAR2,50,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,분기,BUNGI,,분기,,NNULL,,VARCHAR2,60,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,분기1,BUNGI1,,분기1,,NNULL,,VARCHAR2,60,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,분기2,BUNGI2,,분기2,,NNULL,,VARCHAR2,10,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,분기3,BUNGI3,,분기3,,NNULL,,VARCHAR2,10,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,고도,ALTITUDE,,고도,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,HEIGHT,HEIGHT,,HEIGHT,,NNULL,,NUMBER,10,2
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,LATITUDE,LATITUDE,,LATITUDE,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,경도,LONGITUDE,,경도,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,LATITUDE_NORM,LATITUDE_NORM,,LATITUDE_NORM,,NNULL,,NUMBER,14,3
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,경도_NORM,LONGITUDE_NORM,,경도_NORM,,NNULL,,NUMBER,14,3
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,GPS 플래그,GPS_FLAG,,GPS 플래그,,NNULL,,NUMBER,1,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,지역 정보,AREA_INFO,,지역 정보,,NNULL,,VARCHAR2,60,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,메인터넌스_그룹,MAINTENANCE_GROUP,,메인터넌스_그룹,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,팀 아이디,MATEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,파트아이디,MAPART_ID,,파트아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,운영자,OPERATOR,,운영자,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,운영자,MAOPERATOR,,운영자,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,MOBILE 번호,MOBILE_NUM,,MOBILE 번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,전화번호,TEL_NUM,,전화번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,팩스 번호,FAX_NUM,,팩스 번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,TRROOM명,TRROOM_NAME,,TRROOM명,,NNULL,,VARCHAR2,32,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,TR팀명,TRTEAM_NAME,,TR팀명,,NNULL,,VARCHAR2,32,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,TRROOM_TEL 번호,TRROOM_TEL_NUM,,TRROOM_TEL 번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PBSC 아이디,PBSC_ID,,PBSC 아이디,,NNULL,,NUMBER,2,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,MZ회사 ,MZCOMPANY,,MZ회사 ,,NNULL,,VARCHAR2,30,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,인 플로어,IN_FLOOR,,인 플로어,,NNULL,,VARCHAR2,3,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,종합 플로어,TOT_FLOOR,,종합 플로어,,NNULL,,VARCHAR2,7,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,서비스_플로어,SERVICE_FLOOR,,서비스_플로어,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,인도어,INDOOR,,인도어,,NNULL,,NUMBER,1,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,SGSN 아이디,SGSN_ID,,SGSN 아이디,,NNULL,,NUMBER,7,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,RNC 아이디,RNC_ID,,RNC 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,위치코드,LOC_CODE,,위치코드,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,위치명,LOC_NAME,,위치명,,NNULL,,VARCHAR2,40,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_알파_0,PCSM_ALPHA_0,,PCSM_알파_0,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_알파_1,PCSM_ALPHA_1,,PCSM_알파_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_알파_2,PCSM_ALPHA_2,,PCSM_알파_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_알파_3,PCSM_ALPHA_3,,PCSM_알파_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_베타_0,PCSM_BETA_0,,PCSM_베타_0,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_베타_1,PCSM_BETA_1,,PCSM_베타_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_베타_2,PCSM_BETA_2,,PCSM_베타_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_베타_3,PCSM_BETA_3,,PCSM_베타_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_감마_0,PCSM_GAMMA_0,,PCSM_감마_0,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_감마_1,PCSM_GAMMA_1,,PCSM_감마_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_감마_2,PCSM_GAMMA_2,,PCSM_감마_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_감마_3,PCSM_GAMMA_3,,PCSM_감마_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_델타,PCSM_DELTA,,PCSM_델타,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_엡실론,PCSM_EPSILON,,PCSM_엡실론,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_제타,PCSM_ZETA,,PCSM_제타,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_제타_1,PCSM_ZETA_1,,PCSM_제타_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_제타_2,PCSM_ZETA_2,,PCSM_제타_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_엡실론_1,PCSM_EPSILON_1,,PCSM_엡실론_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_엡실론_2,PCSM_EPSILON_2,,PCSM_엡실론_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_델타_1,PCSM_DELTA_1,,PCSM_델타_1,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_델타_2,PCSM_DELTA_2,,PCSM_델타_2,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_델타_3,PCSM_DELTA_3,,PCSM_델타_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_엡실론_3,PCSM_EPSILON_3,,PCSM_엡실론_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_090108,기지국 구성정보,C,PCSM_제타_3,PCSM_ZETA_3,,PCSM_제타_3,,NNULL,,NUMBER,,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,기지국 고유 아이디,C_UID,,기지국 고유 아이디,,NN,,VARCHAR2,10,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,교환기 아이디,MSC_ID,,교환기 아이디,,NN,,NUMBER,7,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,기지국 아이디,BTS_ID,,기지국 아이디,,NN,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,BSC 아이디,BSC_ID,,BSC 아이디,,NN,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,제조사  아이디,VENDOR_ID,,제조사  아이디,,NNULL,,NUMBER,2,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,기지국명,BTS_NAME,,BTS명,,NNULL,,VARCHAR2,30,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,BASE 아이디,BASE_ID,,BASE 아이디,,NNULL,,NUMBER,5,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,본부 아이디,BRANCH_ID,,본부 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,운영팀 아이디,OPTEAM_ID,,운영팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,지역 아이디,REGION_ID,,지역 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,파트 아이디,PART_ID,,파트 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,시설_코드,SISUL_CODE,,시설_코드,,NNULL,,CHAR,9,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,설치 일자,INSTALL_DATE,,설치 일자,,NNULL,,DATE,7,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,갱신일자,UPDATE_DATE,,갱신일자,,NNULL,,DATE,7,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,업데이트  사용자 아이디,UPDATE_USER_ID,,업데이트  사용자 아이디,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,기지국 타입,BTS_TYPE,,기지국 타입,,NNULL,,NUMBER,1,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,기지국 유형,BTS_FORMAT,,기지국 유형,,NNULL,,NUMBER,2,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,서비스 타입,SERVICE_TYPE,,서비스 타입,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,카드 타입,CARD_TYPE,,카드 타입,,NNULL,,NUMBER,1,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,셀 타입,CELL_TYPE,,셀 타입,,NNULL,,CHAR,1,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,섹터 번호,SECTOR_NUM,,섹터 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,카드 번호,CARD_NUM,,카드 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,PN_알파,PN_ALPHA,,PN_알파,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,PN_베타,PN_BETA,,PN_베타,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,PN_감마,PN_GAMMA,,PN_감마,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,종합 FA,TOT_FA,,종합 FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,TCE_FA,TCE_FA,,TCE_FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,비콘_FA,BEACON_FA,,비콘_FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,EVDO_FA,EVDO_FA,,EVDO_FA,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,카드 CEMA 번호,CARD_CEMA_NUM,,카드 CEMA 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,카드 CEDA 번호,CARD_CEDA_NUM,,카드 CEDA 번호,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,종합 TCE,TOT_TCE,,종합 TCE,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,작업_TCE,WORK_TCE,,작업_TCE,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,비콘_TCE,BEACON_TCE,,비콘_TCE,,NNULL,,NUMBER,3,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,포스트1,POST1,,포스트1,,NNULL,,CHAR,3,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,포스트2,POST2,,포스트2,,NNULL,,CHAR,3,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,도시명,CITY,,도시명,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,구,GU,,구,,NNULL,,VARCHAR2,30,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,동,DONG,,동,,NNULL,,VARCHAR2,50,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,분기,BUNGI,,분기,,NNULL,,VARCHAR2,60,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,분기1,BUNGI1,,분기1,,NNULL,,VARCHAR2,60,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,분기2,BUNGI2,,분기2,,NNULL,,VARCHAR2,10,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,분기3,BUNGI3,,분기3,,NNULL,,VARCHAR2,10,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,고도,ALTITUDE,,고도,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,HEIGHT,HEIGHT,,HEIGHT,,NNULL,,NUMBER,10,2
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,LATITUDE,LATITUDE,,LATITUDE,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,경도,LONGITUDE,,경도,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,LATITUDE_NORM,LATITUDE_NORM,,LATITUDE_NORM,,NNULL,,NUMBER,14,3
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,경도_NORM,LONGITUDE_NORM,,경도_NORM,,NNULL,,NUMBER,14,3
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,GPS 플래그,GPS_FLAG,,GPS 플래그,,NNULL,,NUMBER,1,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,지역 정보,AREA_INFO,,지역 정보,,NNULL,,VARCHAR2,60,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,메인터넌스_그룹,MAINTENANCE_GROUP,,메인터넌스_그룹,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,회사  아이디,COMPANY_ID,,회사  아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,팀 아이디,MATEAM_ID,,팀 아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,파트아이디,MAPART_ID,,파트아이디,,NNULL,,NUMBER,4,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,운영자,OPERATOR,,운영자,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,운영자,MAOPERATOR,,운영자,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,MOBILE 번호,MOBILE_NUM,,MOBILE 번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,전화번호,TEL_NUM,,전화번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,팩스 번호,FAX_NUM,,팩스 번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,TRROOM명,TRROOM_NAME,,TRROOM명,,NNULL,,VARCHAR2,32,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,TR팀명,TRTEAM_NAME,,TR팀명,,NNULL,,VARCHAR2,32,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,TRROOM_TEL 번호,TRROOM_TEL_NUM,,TRROOM_TEL 번호,,NNULL,,VARCHAR2,20,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,PBSC 아이디,PBSC_ID,,PBSC 아이디,,NNULL,,NUMBER,2,0
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,MZ회사 ,MZCOMPANY,,MZ회사 ,,NNULL,,VARCHAR2,30,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,인 플로어,IN_FLOOR,,인 플로어,,NNULL,,VARCHAR2,3,
C,CB,CMS,기지국 구성정보,CB_BTS_100122,기지국 구성정보,C,종합 플로어,TOT_FLOOR,,종합 플로어,,NNULL,,VARCHAR2,7,
